
v1	v2	v3	v4	v5	v6	v7	v8	time
-0.001028	0.0012564	-0.1219664	-0.0099532	-0.0499912	-0.0523095	-0.0353833	-0.0011975	2261.41
-0.0010108	0.0012466	-0.1223317	-0.0099363	-0.0501568	-0.052473	-0.0354633	-0.0011825	2274.03
-0.0010221	0.0012688	-0.1226439	-0.0099776	-0.0503259	-0.0526064	-0.0355713	-0.001176	2286.6
-0.0010285	0.0013233	-0.1229985	-0.009989	-0.0504656	-0.0528074	-0.0356307	-0.0011616	2299.21
-0.0009886	0.0012923	-0.1234103	-0.0099784	-0.0505714	-0.0529526	-0.035681	-0.00114	2311.8
-0.0010038	0.0013372	-0.1237245	-0.0100057	-0.0508253	-0.0531951	-0.0358815	-0.0011537	2324.39
-0.0009474	0.0013566	-0.1241942	-0.0099967	-0.0510103	-0.0532976	-0.0359538	-0.001131	2336.96
-0.0010497	0.0012508	-0.1245482	-0.0099581	-0.0511258	-0.0534216	-0.0361105	-0.0011113	2349.58
-0.0010147	0.0013258	-0.1248343	-0.0099642	-0.0512686	-0.0535861	-0.0361644	-0.0011026	2362.14
-0.0009876	0.0013556	-0.1251528	-0.009938	-0.0513948	-0.0537138	-0.0362086	-0.0010782	2374.75
-0.0009852	0.0013451	-0.1254311	-0.0099728	-0.051506	-0.0538151	-0.0363231	-0.0010741	2387.34
-0.0009549	0.0013549	-0.1256526	-0.0099414	-0.0516147	-0.0539482	-0.0363763	-0.0010543	2399.94
-0.0009712	0.0013624	-0.1259155	-0.0099693	-0.0517111	-0.0540562	-0.036465	-0.0010731	2412.55
-0.0009802	0.0013833	-0.1262166	-0.0099591	-0.0518256	-0.0541849	-0.0364983	-0.0010496	2425.16
-0.0009986	0.0013809	-0.1264819	-0.009926	-0.0520203	-0.0543078	-0.0366086	-0.001049	2437.78
-0.0009589	0.0013833	-0.1267375	-0.0099348	-0.0520601	-0.0544472	-0.0366615	-0.0010367	2450.37
-0.0009749	0.0013764	-0.1270409	-0.0098945	-0.0522412	-0.0546399	-0.0367341	-0.0010261	2462.91
-0.0009412	0.0013681	-0.1273292	-0.0099982	-0.0523503	-0.0547495	-0.0368054	-0.0010123	2475.5
-0.0010139	0.0014025	-0.1275557	-0.0099629	-0.0524454	-0.0548183	-0.0368889	-0.0009881	2488.07
-0.0010516	0.0014222	-0.1279785	-0.0099199	-0.0525751	-0.0549283	-0.0370378	-0.0009936	2500.68
-0.0010126	0.0013599	-0.1283663	-0.0099634	-0.0528238	-0.0551771	-0.0371187	-0.0009635	2513.27
