
v1	v2	v3	v4	v5	v6	v7	v8	time
-0.0015469	5.3e-05	-0.0473264	-0.0099721	-0.017327	-0.0189144	-0.0154997	-0.0041464	888.96
-0.0015361	6.32e-05	-0.0473835	-0.009952	-0.017335	-0.0189116	-0.0154996	-0.0041474	901.5
-0.0015641	3.38e-05	-0.0473398	-0.0100031	-0.0172872	-0.0189257	-0.0155621	-0.0041481	914.05
-0.0014987	7.27e-05	-0.0473854	-0.0099693	-0.0173303	-0.0189312	-0.01547	-0.0041469	926.57
-0.0015895	3.65e-05	-0.0473883	-0.009966	-0.0173212	-0.0189316	-0.0155527	-0.0041499	939.1
-0.001476	8.4e-06	-0.0474207	-0.0099835	-0.0173646	-0.0189171	-0.0155341	-0.004149	951.67
-0.0015729	3.52e-05	-0.0474573	-0.0099472	-0.0173573	-0.0189438	-0.0155165	-0.0041449	964.23
-0.0015452	2.76e-05	-0.0474157	-0.0099626	-0.0173582	-0.0189224	-0.0155496	-0.0041464	976.8
-0.0015479	5.02e-05	-0.0474914	-0.009945	-0.0173809	-0.0189632	-0.0154961	-0.0041429	989.36
-0.0015481	2.93e-05	-0.0474536	-0.0099638	-0.0173535	-0.018977	-0.0155538	-0.0041481	1001.94
-0.0015405	3e-05	-0.0474975	-0.009953	-0.017377	-0.0189932	-0.0155538	-0.004137	1014.51
-0.0015701	1.84e-05	-0.0475157	-0.0099237	-0.0174	-0.0189595	-0.0155448	-0.00414	1027.04
-0.001532	4.7e-06	-0.0474973	-0.0099894	-0.0173842	-0.0189759	-0.015536	-0.0041412	1039.56
-0.0015575	4.05e-05	-0.0475165	-0.0099617	-0.0174294	-0.0189769	-0.0155382	-0.0041441	1052.1
-0.0015476	3.12e-05	-0.0475427	-0.0099359	-0.0173963	-0.0190014	-0.0155488	-0.0041393	1064.65
-0.0015115	4.49e-05	-0.0475782	-0.0099668	-0.0174084	-0.0190111	-0.0155553	-0.0041407	1077.19
-0.0015631	6.27e-05	-0.0475958	-0.0099597	-0.0174173	-0.0190061	-0.0155687	-0.004137	1089.71
-0.0015431	4e-05	-0.0475807	-0.0099801	-0.0174363	-0.019015	-0.015521	-0.0041361	1102.24
-0.0015804	4.76e-05	-0.0476053	-0.0099803	-0.0174074	-0.0190425	-0.0155499	-0.0041358	1114.8
-0.0015599	4.61e-05	-0.0476277	-0.0099322	-0.0174388	-0.0190211	-0.0155375	-0.0041357	1127.36
-0.0015362	6.86e-05	-0.0476159	-0.0099529	-0.0174574	-0.0190112	-0.0155826	-0.004135	1139.91
-0.0015234	1.24e-05	-0.0476094	-0.009991	-0.0174497	-0.0190793	-0.0155677	-0.0041358	1152.46
-0.0015281	4.16e-05	-0.0476793	-0.0099242	-0.0174782	-0.0190565	-0.0155817	-0.0041307	1165.01
-0.0015642	5.47e-05	-0.0476763	-0.009928	-0.0174703	-0.0190306	-0.015583	-0.0041327	1177.56
-0.0015425	4.73e-05	-0.0476644	-0.0099514	-0.017471	-0.0190606	-0.0155956	-0.0041353	1190.13
-0.0015237	4.84e-05	-0.0476879	-0.0099541	-0.01746	-0.0190448	-0.0155938	-0.0041435	1202.67
-0.0015639	5.72e-05	-0.0476899	-0.0099297	-0.0174474	-0.0190792	-0.0155978	-0.0041325	1215.2
-0.0015501	5.77e-05	-0.0477014	-0.0099473	-0.0174827	-0.0190712	-0.0155795	-0.0041318	1227.74
-0.0015453	6.65e-05	-0.0477458	-0.0099052	-0.017476	-0.0191075	-0.0155704	-0.0041318	1240.28
-0.001528	6.59e-05	-0.0476736	-0.009703	-0.017526	-0.0190504	-0.0155522	-0.0041241	1252.86
-0.0015213	-3.1e-05	-0.0476576	-0.0099303	-0.017491	-0.0190926	-0.015606	-0.0041309	1265.4
-0.0015585	7.02e-05	-0.0477488	-0.00995	-0.0175016	-0.0191232	-0.0156239	-0.0041246	1277.94
-0.001545	-2.11e-05	-0.0477308	-0.009966	-0.0174972	-0.0190931	-0.0156122	-0.0041333	1290.48
-0.001526	3.79e-05	-0.0478215	-0.0099331	-0.0174951	-0.0190979	-0.0156517	-0.0041299	1303.02
-0.0015251	7.04e-05	-0.0478412	-0.0099257	-0.0175215	-0.0191046	-0.0156089	-0.0041201	1315.57
-0.0015423	6.18e-05	-0.0478929	-0.0099676	-0.0175406	-0.0191139	-0.0156391	-0.0041254	1328.11
-0.0015725	5.39e-05	-0.0478617	-0.0099446	-0.0175517	-0.0191159	-0.0156718	-0.0041264	1340.63
-0.0015328	5e-05	-0.0478953	-0.0099819	-0.0175401	-0.0191415	-0.0156409	-0.0041284	1353.18
-0.0015598	5.9e-05	-0.0478905	-0.009946	-0.0175451	-0.0191265	-0.0156637	-0.0041229	1365.75
-0.0015687	8.14e-05	-0.0479478	-0.0099325	-0.0176093	-0.0191698	-0.0156689	-0.0041233	1378.28
-0.0015387	4e-05	-0.0479248	-0.0099475	-0.0175905	-0.0191735	-0.0156537	-0.0041303	1390.85
-0.0015301	5.53e-05	-0.0479669	-0.0099399	-0.0175792	-0.0191694	-0.0156656	-0.004124	1403.39
-0.0015346	0.0001004	-0.0480116	-0.0099006	-0.0175673	-0.0192031	-0.0156171	-0.0041213	1415.92
-0.0015531	5.99e-05	-0.047985	-0.0099316	-0.0175991	-0.0192009	-0.0156584	-0.004126	1428.48
-0.0015432	5.88e-05	-0.0479931	-0.0099733	-0.0175553	-0.019192	-0.0156664	-0.0041161	1441.02
-0.0015615	8.21e-05	-0.0480275	-0.0099296	-0.0176131	-0.0191995	-0.0156905	-0.0041191	1453.56
-0.0015604	4.27e-05	-0.0479941	-0.0099919	-0.0175382	-0.0191798	-0.0156879	-0.0041179	1466.09
-0.0015259	5.5e-05	-0.0480323	-0.0099314	-0.0176291	-0.0191922	-0.0156831	-0.0041162	1478.66
-0.0015324	5.22e-05	-0.0480345	-0.0099564	-0.0176389	-0.019201	-0.0156842	-0.0041156	1491.2
-0.0015271	7.37e-05	-0.0480605	-0.0099603	-0.0176265	-0.0192305	-0.0156917	-0.0041174	1503.75
-0.00151	4.63e-05	-0.0480602	-0.0099851	-0.0176119	-0.0192447	-0.0156786	-0.0041173	1516.29
-0.0015315	9.53e-05	-0.0481127	-0.0099593	-0.017607	-0.0192517	-0.0156607	-0.0041131	1528.81
-0.0014939	8.34e-05	-0.0480822	-0.009947	-0.017649	-0.0192407	-0.0157044	-0.0041159	1541.34
-0.0015302	5.09e-05	-0.0481266	-0.0099285	-0.0176536	-0.019247	-0.0157327	-0.0041139	1553.9
-0.0015445	6.53e-05	-0.0481575	-0.0099705	-0.0176373	-0.0192791	-0.015695	-0.0041093	1566.42
-0.0015147	7.71e-05	-0.0481899	-0.0099193	-0.017699	-0.0192299	-0.0157658	-0.004111	1578.97
-0.0015504	5.63e-05	-0.0481563	-0.009966	-0.0176496	-0.0192828	-0.0157032	-0.0041103	1591.48
-0.0015435	6.04e-05	-0.0482081	-0.0099528	-0.0176662	-0.0192737	-0.0157242	-0.0041102	1604.02
-0.0015376	7.87e-05	-0.0482074	-0.0099505	-0.017696	-0.0193184	-0.0157286	-0.0041091	1616.56
-0.0015289	6.85e-05	-0.048247	-0.0099611	-0.0176907	-0.0193059	-0.0157343	-0.0041047	1629.12
-0.0015327	8.18e-05	-0.0482536	-0.0099455	-0.0177068	-0.0193253	-0.0157317	-0.0041053	1641.66
-0.0015032	6.85e-05	-0.0482602	-0.0099779	-0.0176838	-0.0193093	-0.0157414	-0.0041085	1654.2
-0.0015257	8.47e-05	-0.0482566	-0.009964	-0.0177344	-0.0193366	-0.0157416	-0.0041036	1666.74
-0.0014995	0.0001129	-0.0482917	-0.009945	-0.0177445	-0.0193318	-0.0157403	-0.0041016	1679.25
-0.0015791	4.99e-05	-0.0482901	-0.0099579	-0.0177321	-0.0193067	-0.0157777	-0.0041122	1691.78
-0.0015057	5.77e-05	-0.048332	-0.0099595	-0.0177097	-0.0193459	-0.0157494	-0.0041018	1704.34
-0.0015126	7.35e-05	-0.048307	-0.0099366	-0.0177527	-0.0193252	-0.0157778	-0.0041057	1717.01
-0.001562	6.44e-05	-0.0483407	-0.009944	-0.0178037	-0.019306	-0.0157694	-0.0040964	1729.52
-0.0015863	3.44e-05	-0.0483209	-0.0099891	-0.0177339	-0.0193572	-0.0157731	-0.0041029	1742.08
-0.001551	7.69e-05	-0.0483471	-0.009966	-0.0177481	-0.0193621	-0.0157692	-0.0041043	1754.6
-0.0015325	6.22e-05	-0.0483462	-0.0099731	-0.0177472	-0.0193737	-0.0157742	-0.0041017	1767.14
-0.001512	9.06e-05	-0.0484009	-0.0099362	-0.0177524	-0.0193923	-0.0157379	-0.0040997	1779.67
-0.0015962	0.0001078	-0.0483798	-0.0099227	-0.0177632	-0.0193395	-0.0157949	-0.0041037	1792.21
-0.0015582	3.43e-05	-0.0483715	-0.0099734	-0.0177462	-0.0193683	-0.0157764	-0.0041011	1804.77
-0.001553	7.11e-05	-0.0484249	-0.0099174	-0.0177677	-0.0193975	-0.0157494	-0.0040982	1817.31
-0.0015393	5.5e-05	-0.0483999	-0.009907	-0.0177952	-0.0193414	-0.0157868	-0.0041018	1829.85
-0.0015131	6.18e-05	-0.0483875	-0.0099808	-0.0177544	-0.0193852	-0.0157953	-0.0041081	1842.38
-0.001525	5.84e-05	-0.0484284	-0.0099506	-0.0177801	-0.0193836	-0.0157739	-0.0040937	1854.92
-0.0015613	8.87e-05	-0.0484391	-0.0099433	-0.0178091	-0.0194001	-0.0158409	-0.0041021	1867.45
-0.001541	6.79e-05	-0.048451	-0.0099447	-0.0177755	-0.019416	-0.0157824	-0.0040988	1879.99
-0.0015289	8.23e-05	-0.0484943	-0.0099581	-0.0178007	-0.0194122	-0.0158178	-0.0040968	1892.53
-0.0014953	5.25e-05	-0.0485127	-0.0099355	-0.0178018	-0.0194109	-0.0158051	-0.0040977	1905.06
-0.0014888	8.14e-05	-0.0485358	-0.0099922	-0.0177929	-0.0194202	-0.015819	-0.0040956	1917.58
-0.0015429	6.18e-05	-0.048549	-0.0099635	-0.0178198	-0.0194475	-0.01584	-0.0040929	1930.13
-0.0015253	9.11e-05	-0.0485421	-0.0099526	-0.0178652	-0.0194222	-0.0158218	-0.0040998	1942.67
-0.0015697	7.31e-05	-0.0485732	-0.0099457	-0.0178441	-0.0194523	-0.0158487	-0.0040905	1955.21
-0.0015444	8.17e-05	-0.0485727	-0.0099451	-0.0178697	-0.0194461	-0.0158241	-0.0040912	1967.77
-0.0015151	7.79e-05	-0.0486087	-0.0099533	-0.0178357	-0.0194484	-0.015832	-0.0040928	1980.33
-0.0015191	7.01e-05	-0.048586	-0.0099656	-0.0178546	-0.0194818	-0.0158385	-0.0040865	1992.85
-0.0015307	0.0001126	-0.0486172	-0.0099599	-0.0178719	-0.0194645	-0.0158529	-0.0040894	2005.41
-0.0015271	5.65e-05	-0.0486049	-0.0099546	-0.0178768	-0.0194981	-0.0158388	-0.0040898	2017.95
-0.0015393	8.57e-05	-0.0486206	-0.0099538	-0.0178552	-0.0194949	-0.0158515	-0.0040837	2030.48
-0.0015204	6.3e-05	-0.0486689	-0.0099718	-0.017839	-0.019469	-0.0159126	-0.0040912	2043.04
-0.0015496	8.11e-05	-0.0486971	-0.0099485	-0.017912	-0.0195219	-0.0158631	-0.0040849	2055.58
-0.0014913	7.97e-05	-0.0487059	-0.0099244	-0.0179155	-0.0195062	-0.0159096	-0.0040893	2068.14
-0.0015347	2.1e-05	-0.0486622	-0.0099531	-0.0179269	-0.0194934	-0.0159364	-0.0040866	2080.66
-0.0015072	8.24e-05	-0.0487392	-0.0099735	-0.0179043	-0.0195387	-0.0158864	-0.0040848	2093.19
-0.0015428	7.62e-05	-0.0487646	-0.0099419	-0.0179331	-0.0195129	-0.0158864	-0.0040874	2105.75
-0.0015448	9.17e-05	-0.0487381	-0.0099564	-0.017912	-0.0195336	-0.0159098	-0.0040804	2118.3
-0.0015249	5.42e-05	-0.0487553	-0.0099755	-0.0179246	-0.0195614	-0.0158729	-0.0040814	2130.86
-0.0015322	8.11e-05	-0.0488023	-0.009958	-0.0179565	-0.0195742	-0.0158751	-0.0040803	2143.42
-0.0015178	0.0001093	-0.0487891	-0.0099647	-0.0179489	-0.0195676	-0.0159057	-0.0040832	2155.98
-0.0015433	7.96e-05	-0.0488186	-0.0099496	-0.0179609	-0.0195517	-0.0159316	-0.0040865	2168.5
-0.0015466	0.0001073	-0.0488348	-0.0099453	-0.0179631	-0.0195388	-0.0159106	-0.0040793	2181.05
-0.0015146	8.5e-05	-0.0488292	-0.0099648	-0.0179516	-0.0195422	-0.0159025	-0.0040809	2193.59
-0.0015173	8.11e-05	-0.0488388	-0.0099733	-0.0179292	-0.0196241	-0.0159037	-0.0040767	2206.13
-0.0015348	9.88e-05	-0.0488193	-0.0099673	-0.0179507	-0.0195905	-0.0158986	-0.0040801	2218.67
-0.0015446	9.05e-05	-0.0488572	-0.0099485	-0.017974	-0.019565	-0.0159294	-0.004076	2231.22
-0.0015222	9.53e-05	-0.0488715	-0.0099676	-0.017975	-0.0195622	-0.0159192	-0.0040827	2243.77
-0.0015663	8.67e-05	-0.0488933	-0.0099629	-0.0179465	-0.0196104	-0.0159272	-0.0040765	2256.3
-0.0015544	8.34e-05	-0.0489577	-0.0099276	-0.0179708	-0.0196325	-0.0159045	-0.0040726	2268.82
-0.0015103	0.0001071	-0.0488846	-0.0099332	-0.0180131	-0.0196214	-0.0159565	-0.0040781	2281.35
-0.0015261	7.71e-05	-0.0489489	-0.0099514	-0.0180173	-0.0196132	-0.0159272	-0.0040763	2293.88
-0.0015346	0.0001002	-0.0489661	-0.0099386	-0.0180669	-0.0196043	-0.015928	-0.0040781	2306.42
-0.001547	0.0001146	-0.0489529	-0.0099195	-0.0180162	-0.0196408	-0.0159601	-0.0040809	2318.96
-0.0014895	0.0001103	-0.0490151	-0.0099205	-0.0180528	-0.0196296	-0.0159508	-0.0040719	2331.49
-0.0015346	6.56e-05	-0.0489994	-0.0099733	-0.0180358	-0.0196473	-0.0159793	-0.0040839	2344.03
-0.001548	7.3e-05	-0.0490257	-0.0099595	-0.0180362	-0.01967	-0.0159595	-0.0040712	2356.56
-0.0015196	0.0001043	-0.0490859	-0.0099313	-0.018088	-0.0196484	-0.0159596	-0.004067	2369.11
-0.0015497	0.0001118	-0.0490605	-0.0099692	-0.0180817	-0.0196995	-0.0159642	-0.0040678	2381.67
-0.0015087	9.18e-05	-0.0490843	-0.0099673	-0.0180719	-0.0196996	-0.0159859	-0.0040676	2394.23
-0.0015017	8.93e-05	-0.0491025	-0.0099535	-0.0180663	-0.0197077	-0.0159667	-0.0040705	2406.79
-0.0014861	7.52e-05	-0.0491777	-0.0099066	-0.0181303	-0.0197322	-0.0160418	-0.0040715	2419.35
-0.0014986	9.79e-05	-0.0491973	-0.0099154	-0.0181342	-0.0196806	-0.0160146	-0.0040709	2431.89
-0.0015187	0.0001065	-0.049202	-0.0099362	-0.0181119	-0.0197272	-0.0160008	-0.0040622	2444.46
-0.0015387	0.0001277	-0.0491777	-0.0099466	-0.0181582	-0.0196861	-0.0160312	-0.004058	2457.0
-0.0015448	8.41e-05	-0.0492081	-0.0099389	-0.0181467	-0.0197392	-0.0160405	-0.0040596	2469.55
-0.0015425	9.34e-05	-0.0492406	-0.0099533	-0.0181287	-0.0197603	-0.0159952	-0.0040545	2482.1
-0.0015378	0.0001036	-0.0492484	-0.0099556	-0.0181439	-0.0197706	-0.016037	-0.0040566	2494.65
-0.0015381	0.0001209	-0.0492778	-0.0099495	-0.0181286	-0.019783	-0.0160159	-0.0040578	2507.2
-0.0015084	0.0001128	-0.0492984	-0.009955	-0.0181664	-0.01975	-0.0160577	-0.0040529	2519.75
-0.001523	9.83e-05	-0.0492951	-0.0099515	-0.0181617	-0.0197806	-0.0160381	-0.0040674	2532.29
-0.0015708	0.0001035	-0.0493162	-0.009969	-0.0181414	-0.0198252	-0.0159951	-0.004051	2544.83
-0.0015672	0.0001389	-0.0493409	-0.0099308	-0.0181789	-0.0197894	-0.0160571	-0.0040569	2557.37
-0.0015103	0.000105	-0.0493463	-0.0099664	-0.0181914	-0.0198255	-0.0160554	-0.004053	2569.91
-0.0015075	0.000122	-0.0493655	-0.0099562	-0.0181845	-0.0198079	-0.0160645	-0.0040541	2582.47
-0.0014862	0.0001111	-0.0493845	-0.0099483	-0.0181851	-0.0198296	-0.0160549	-0.0040554	2595.03
-0.0015266	0.0001055	-0.0493932	-0.0099643	-0.0182046	-0.0198379	-0.0160636	-0.0040506	2607.57
-0.0015529	0.0001074	-0.0494549	-0.0099097	-0.0182617	-0.0198564	-0.0160889	-0.0040506	2620.11
-0.001481	0.0001015	-0.0494655	-0.0099409	-0.0182368	-0.0198503	-0.0160998	-0.004052	2632.66
-0.0015012	0.0001202	-0.0494479	-0.0099372	-0.0182415	-0.0198598	-0.016086	-0.0040485	2645.2
-0.0015287	9.98e-05	-0.0494962	-0.0099351	-0.0182116	-0.0199008	-0.0160814	-0.0040511	2657.74
-0.0015041	0.0001297	-0.0495059	-0.0099659	-0.0182487	-0.0198655	-0.0161013	-0.0040488	2670.28
-0.0015039	0.0001202	-0.049522	-0.0099501	-0.0182406	-0.0198729	-0.0161053	-0.0040486	2682.84
-0.0014889	0.0001311	-0.049539	-0.0099742	-0.018286	-0.0198714	-0.016124	-0.0040459	2695.38
-0.0015046	0.0001084	-0.0495562	-0.0099559	-0.0182757	-0.0199162	-0.0160967	-0.0040453	2707.92
-0.0015709	0.0001584	-0.0496152	-0.0100088	-0.0182861	-0.0199341	-0.0160487	-0.0040451	2720.47
-0.0015162	0.0001135	-0.0495982	-0.0099453	-0.0182756	-0.0199516	-0.01609	-0.0040444	2733.02
-0.0015054	9.41e-05	-0.0496189	-0.0099631	-0.0182917	-0.0199694	-0.0160949	-0.0040444	2745.57
-0.0015338	0.0001128	-0.0496396	-0.0099724	-0.0182899	-0.0199505	-0.0161333	-0.0040426	2758.11
-0.0015315	0.0001177	-0.0496821	-0.0099439	-0.0182818	-0.0199867	-0.0160942	-0.004038	2770.67
-0.0015129	0.0001411	-0.0497224	-0.0099687	-0.0183168	-0.0199569	-0.0161315	-0.0040502	2783.22
-0.0015057	0.0001877	-0.0497231	-0.0099458	-0.0183328	-0.0199829	-0.016127	-0.0040381	2795.8
-0.0015443	0.0001289	-0.0497388	-0.0099676	-0.0183395	-0.02	-0.016152	-0.0040378	2808.34
-0.0015175	0.0001134	-0.0497642	-0.0099597	-0.0183531	-0.019989	-0.0161508	-0.0040418	2820.9
-0.0014958	0.0001289	-0.0497995	-0.0099242	-0.0183593	-0.019993	-0.0161703	-0.0040392	2833.47
-0.0015357	0.0001217	-0.0497851	-0.0099595	-0.0184023	-0.0199823	-0.0161808	-0.0040366	2846.05
-0.0015162	0.0001132	-0.0498191	-0.0099525	-0.0183911	-0.0200612	-0.0161415	-0.0040299	2858.62
-0.0014714	0.0001665	-0.0498469	-0.0099223	-0.0184181	-0.0200398	-0.0161781	-0.0040338	2871.18
-0.0015174	6.03e-05	-0.0499334	-0.0100046	-0.018458	-0.0201136	-0.0162381	-0.0040287	2883.74
-0.001513	0.0001491	-0.0502196	-0.0099689	-0.0185921	-0.0202754	-0.0163186	-0.0040099	2896.31
-0.0015047	0.0001532	-0.0506011	-0.0099186	-0.0187576	-0.0204263	-0.0164258	-0.0039949	2908.89
-0.0015127	0.0001587	-0.0509812	-0.009943	-0.0189564	-0.0206367	-0.0165553	-0.0039724	2921.44
